userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
13084,13084,Badmashiyaan,-2014,97 min,Drama,6,11,Rajiv S. Ruia,Sumana Mukherjee,Hrishitaa Bhatt,Kamna Singh Chandel
13085,13085,Aadu,-2011,125 min,Documentary,,,Ashish Srivastav,,,
13089,13089,Bheetu: Coward,-2017,105 min,"Crime, Mystery, Thriller",5.1,83,Sunil Sanjan,Jayesh Raj,Sonal Singh,Samonica Shrivastava
13092,13092,Hey Bro,-2019,,Horror,,,Manoj Sharma,Mithun Chakraborty,Brijendra Kala,Manoj Pahwa
13093,13093,Gour Hari Dastaan: The Freedom File,-1961,,Action,,,Romesh Sharma,Helen,Sayeeda Khan,Ashok Kumar
13095,13095,Jil,-2019,,Drama,,,Ajit Devle,Anmol Agrawal,Taniya Chaterjee,Tania Chatterjee
13100,13100,Dilwale,-2021,116 min,"Action, Thriller",8.3,359,Suraj Joshi,Vishal Arya,Babita Ashiwal,Shibani Bedi
13101,13101,Shajarur Kanta,-2012,,Drama,,,Satish Rai,Satish Rai,Shobhana Sharma,Rajesh Thakur
13102,13102,You Too Brutus,-1961,,Drama,,,Kamal Sharma,Rajan Haksar,Rajan Kapoor,Madan Puri
13103,13103,Uvaa,-1965,,Action,,,Bela Bose,Kamini Devi,Ranjan Kapoor,Nasreen
13104,13104,Seconds,-2016,84 min,Drama,6,13,Raja Krishna,Bhavna Mali,Eknath Kamble,Pawan
13105,13105,Sardaar Gabbar Singh,-1963,,Action,,,Samar Roy,Krishna Kumari,Heera Sawant,Amirbai Karnataki
13106,13106,Komban,-2007,106 min,Drama,6.3,365,Francesca Archibugi,Giovanna Mezzogiorno,Andrea Miglio Risi,Angel Tom Karumathy
13107,13107,Dobaara: See Your Evil,-1955,,Action,,,Master Bhagwan,Rajan Haksar,Helen,Iftekhar
13108,13108,3 Storeys,-1947,,Action,,,Nanubhai Vakil,Amirbai Karnataki,Yunus,Rafique
13109,13109,Happy Go Lucky,-2008,51 min,"Documentary, Drama",7.9,25,Joshua Z Weinstein,Sharadkumar Dicksheet,,
13112,13112,Ennum Eppozhum,-1946,,"Action, Sci-Fi",,,Homi Wadia,Fearless Nadia,John Cawas,Sona Chatterjee
13118,13118,Barkhaa,-1939,,,,,Aspi Irani,Husn Banu,,
13125,13125,Oru Vadakkan Selfie,-1959,,Fantasy,,,Nanubhai Vakil,Nishi,Samar Roy,
13126,13126,Ae Dil Hai Mushkil,-2007,144 min,"Action, Comedy, Crime",3.4,"1,906",Ahmed Khan,Sunny Deol,Shahid Kapoor,Vivek Oberoi
13127,13127,Housefull 3,-1953,148 min,"Comedy, Crime, Drama",7.5,57,Zia Sarhadi,Dilip Kumar,Meena Kumari,Ramesh Thapar
13130,13130,Prithvi,-2021,,Drama,,,Rani Bhan,Azmat Khwaja,Namita Lal,Swaylee Loughnane
13137,13137,Cosmic Sex,-2020,115 min,"Crime, Thriller",5,287,Kanishk Varma,Gulshan Devaiah,Sagarika Ghatge,Kunaal Roy Kapur
13138,13138,Kothanodi,-2020,93 min,Documentary,,,Gulshan Singh,,,
13142,13142,Coffee Ani Barach Kahi,-2003,164 min,"Action, Crime, Drama",5.3,824,Vikram Bhatt,Aftab Shivdasani,Bipasha Basu,Rahul Dev
13162,13162,Haram,-1984,,Drama,,,Sardar Talukdar,Aruna Irani,Arvind Joshi,Indra Kumar
13163,13163,Bhaskar the Rascal,-2013,80 min,"Documentary, News",,,Balaka Ghosh,,,
13165,13165,Kunjiramayanam,-2017,85 min,Drama,,,Arjun Bagga,Amit Sial,Annukampa Harsh,Razak Khan
13168,13168,Highway,-2011,137 min,"Action, Crime, Drama",6.5,"7,301",Nishikant Kamat,John Abraham,Genelia D'Souza,Vidyut Jammwal
13171,13171,S/O Satyamurthy,-2016,127 min,"Action, Adventure, Thriller",6.2,"5,048",Abhinay Deo,John Abraham,Sonakshi Sinha,Tahir Raj Bhasin
13172,13172,Rana Vikrama,-2013,69 min,"Documentary, Biography, Family",9,6,Aarti Shrivastava,,,
13173,13173,Chalk N Duster,-2005,87 min,Drama,,,Vinod Kumar,Sadhu Meher,Nethra Raghuraman,Rajpal Yadav
13174,13174,The Silence,-2006,100 min,Adventure,,,Nitin Das,Himshwet Gaurav,Hemant Kathuria,Tarun Singhal
13175,13175,Ishqedarriyaan,-1959,,Action,6.1,9,Dwarka Khosla,Prem Nath,Shakila,K.N. Singh
13176,13176,Nanak Shah Fakir,-2019,76 min,Drama,,,Yash Babu,Sajinda Khan,Hansi Parmar,Sukhi Randhawa
13180,13180,Ottaal,-2017,117 min,"Comedy, Drama",,,Vikram Singh Parihar,,,
13183,13183,Sandook,-2007,86 min,Comedy,6.4,23,Virendra Saini,Tom Alter,Sameer Gupta,Arjun Gokul Jaykrishna
13186,13186,Tra la terra e il cielo,-1959,160 min,Drama,7.5,57,Khwaja Ahmad Abbas,Raj Kapoor,Ajit,Shammi Kapoor
13187,13187,Chauthi Koot,-2015,134 min,"Action, Mystery, Thriller",4.6,19,Giresh Naik,Shawar Ali,Ravi Gadariya,Zakir Husain
13189,13189,Jackson Durai,-2012,112 min,Comedy,4.7,52,Anwer Khan,Ishwar Singh,Jimmy Sheirgill,Rajpal Yadav
13195,13195,Warrior Savitri,-2009,145 min,"Crime, Drama, Mystery",5.2,553,Deepak Tijori,Arjun Rampal,Sunny Deol,Udita Goswami
13197,13197,The Violin Player,-2019,109 min,"Comedy, Drama",4.3,677,Sourabh Shrivastava,Arshad Warsi,Saurabh Shukla,Flora Saini
13201,13201,Chandrettan Evideya,-2016,120 min,"Comedy, Sport",4.9,"2,642",Sohail Khan,Nawazuddin Siddiqui,Arbaaz Khan,Amy Jackson
13204,13204,Wedding Pullav,-2016,129 min,"Action, Thriller",4.9,19,Rajesh Butalia,Avinash Dhyani,Prashant Narayanan,Tulna Butalia
13205,13205,Amanush 2,-2014,146 min,Family,,,Nagaraja Kote,H.G. Dattatreya,Dhruti N,Rajesh Nataranga
13209,13209,Timepass 2,-2006,,"Drama, Romance",5,53,Kanti Shah,Anil Nagrath,Amit Pachori,Sapna Sappu
13210,13210,Belaseshe,,,"Biography, Drama",,,Montoo Bassi,,,
13211,13211,Kadambari,-2014,,Thriller,2.9,14,Vivek Agnihotri,Deepak,Payal Ghosh,Ravi Shankar Jaiswal
13214,13214,Fiore ribelle,-2018,85 min,Comedy,6.8,48,Amit Khanna,Shreedevi Chowdary,Ashlin Harris,Amiran Winter
13215,13215,Oru Second Class Yathra,-1978,,Documentary,,,Prakash Jha,,,
13216,13216,India Pakistan,-1980,152 min,"Action, Crime, Drama",6.6,927,Raj Khosla,Amitabh Bachchan,Shatrughan Sinha,Zeenat Aman
13217,13217,Bangali Babu English Mem,-2008,145 min,"Comedy, Drama, Romance",6.5,"14,142",Tarun Mansukhani,Abhishek Bachchan,John Abraham,Priyanka Chopra Jonas
13223,13223,Great Grand Masti,-2012,,"Comedy, Romance",6.2,69,Prateek Chakravorty,Bidita Bag,Sabyasachi Chakrabarty,Ronjini Chakraborty
13225,13225,Family Album,-2007,109 min,Drama,7.1,191,Shivajee Chandrabhushan,Danny Denzongpa,Gauri,Aungchuk
13226,13226,Judge Singh LLB,-2009,90 min,"Comedy, Crime, Drama",2.8,71,Kunal Vijaykar,Cyrus Broacha,Boman Irani,Mahesh Manjrekar
13231,13231,Lailaa O Lailaa,-2018,114 min,"Comedy, Drama",5.2,783,Abhishek Dogra,Govinda,Digangana Suryavanshi,Varun Sharma
13233,13233,Nee-Na,-2016,100 min,"Comedy, Drama",5.4,155,Sunil Subramani,Shubham,Swati Kapoor,Uday Tikekar
13241,13241,Premam,-2014,134 min,"Drama, Thriller",4.7,"1,008",Kabir Sadanand,Jimmy Sheirgill,Mohit Marwah,Kiara Advani
13242,13242,Rani Padmini,-1952,,,,,Habib,Rajan Haksar,Shanta Kanwar,Manorama
13243,13243,Ghayal Once Again,-2013,139 min,"Comedy, Drama, Romance",6.9,"10,762",Mrighdeep Lamba,Pulkit Samrat,Manjot Singh,Ali Fazal
13244,13244,Guddu Rangeela,-2020,74 min,"Animation, Comedy, Family",8.3,6,Avinash Walzade,Manish Bhavan,Amit Deondi,Ketan Kava
13245,13245,36 Vayadhinile,-2017,141 min,Comedy,6.5,"4,890",Mrighdeep Lamba,Pulkit Samrat,Varun Sharma,Ali Fazal
13246,13246,Lion,,,Drama,,,Amit Jha,Pitobash,Sharat Sonu,Vijay Raj
13247,13247,Ayal Njanalla,-1960,169 min,"Drama, Musical, Romance",7.2,476,M. Sadiq,Waheeda Rehman,Guru Dutt,Rehman
13248,13248,Shuddhi,-2021,,,,,Ashish Kumar Dubey,Gajendra,,
13254,13254,Singham123,-2005,138 min,Thriller,3.1,72,Sanjay Zaveri,Siddharth Koirala,Aryan Vaid,Payal Rohatgi
13262,13262,Dynamite,-1956,,"Comedy, Drama",7.3,74,Chetan Anand,Dev Anand,Sheila Ramani,K.N. Singh
13263,13263,Gurgaon,-2020,,Comedy,,,Manoj Sharma,Rajpal Yadav,Shakti Kapoor,Vrajesh Hirjee
13266,13266,Dongata,-2012,180 min,Drama,6.2,97,Sanjay Amar,Aamir Bashir,Sonal Sehgal,Asrani
13267,13267,Jamai 420,-2019,70 min,Drama,,,Harjit Rick,Mukesh Chandella,Vicky Hans,Surinder Singh Babb Kamboj
13269,13269,Mosagallaku Mosagadu,-2017,104 min,Drama,8.3,47,Rahul Dahiya,Rajveer Ankur Singh,Neha Chauhan,Vibha Tyagi
13286,13286,Demonte Colony,-2017,120 min,"Crime, Drama, Mystery",,,Rahul Dahiya,Ankur Singh,,
13291,13291,Miss Tanakpur Haazir Ho,-1934,,,,,Jagatrai Pesumal Advani,Sardar Akhtar,,
13292,13292,Gadaar: The Traitor,-1973,148 min,"Drama, Family",6,17,M.A. Thirumugham,Shatrughan Sinha,Jaya Bachchan,Bindu
13295,13295,Pandaga Chesko,-1974,,Romance,,,Devi Sharma,Kiran Kumar,Radha Saluja,Paintal
13297,13297,Vitamin She,-1944,122 min,"Drama, Mystery",,,R.S. Choudhury,Nirmala Devi,Karan Dewan,Manju
13298,13298,Srimanthudu,-2021,,Drama,,,Manoj Giri,Nikkhil Pitaley,Deepika Chikhalia,Anil Rastogi
13303,13303,Bandhan,-1966,169 min,"Crime, Drama, Romance",5.8,50,Krishan Chopra,Hrishikesh Mukherjee,Sunil Dutt,Sadhana
13305,13305,Paglu 2,-2015,128 min,"Action, Comedy, Crime",7.1,"23,209",Radha Krishna Jagarlamudi,Akshay Kumar,Shruti Haasan,Kareena Kapoor
13315,13315,Shubhodristi,-1976,,Action,,,S.A. Ashokan,Jaishankar,Shiva Kumar,
13317,13317,Uriyadi,-2007,111 min,Action,4.8,9,Kanti Shah,Amit Pachori,Shiva Rindani,Sapna Sappu
13319,13319,Ki & Ka,-2001,170 min,"Action, Drama, Romance",7.2,"10,264",Anil Sharma,Sunny Deol,Ameesha Patel,Amrish Puri
13321,13321,Hotath Bristi,-1973,,Crime,7.6,60,Harmesh Malhotra,Vinod Khanna,Yogeeta Bali,Pran
13323,13323,Lukka Chuppi,-1995,152 min,"Action, Drama, Romance",4.6,96,Raam Shetty,Sunil Shetty,Harish,Sonali Bendre
13331,13331,Nirnnayakam,-2021,125 min,"Drama, History, Thriller",,,Yogesh Vats,Edward Christle,Andrew Johnson,Catarina Morais
13332,13332,Innimey Ippadithaan,-2009,,Action,,,Param Sivan,Satish Rai,,
13335,13335,Vajrakaya,-2006,127 min,Drama,7.2,454,Sameer Hanchate,Somesh Agarwal,Anshul Chobey,Nishikant Dixit
13339,13339,Rangbaaz,,112 min,Thriller,,,Surendran Kaliyaperumal,Ananth,Attu,Aniket Dhamale
13341,13341,M.L.A. Fatakesto,-1999,148 min,"Action, Drama",3.7,195,Ashok Gaekwad,Ajay Devgn,Raveena Tandon,Reena Roy
13344,13344,Romeo,-1989,152 min,"Action, Comedy, Drama",5.3,90,Prayag Raj,Sridevi,Govinda,Kimi Katkar
13345,13345,Bindaas,-2002,,Thriller,,,,,,
13347,13347,Hello Memsaheb,-1958,,Drama,,,Anand Kumar,Sulochana Latkar,Shahu Modak,Nana Palsikar
13351,13351,Asura,-2000,122 min,"Drama, Fantasy",5,726,M.F. Hussain,Madhuri Dixit,Shabana Azmi,Naseeruddin Shah
13353,13353,Eli,-2004,145 min,Action,3.5,77,Suresh Krishna,Sarath Babu,Rajat Bedi,Flora
13355,13355,Naxal,-1948,,"Drama, Romance",,,R.D. Mathur,Motilal,Suraiya,Geeta Nizami
13359,13359,Jilebi,-1991,,Thriller,,,P.R.S. Babu,Bhavana,Mahesh,Usha
13361,13361,Sesh Anka,-2012,109 min,"Comedy, Drama, Family",5.1,596,Rumi Jaffery,Akshaye Khanna,Mugdha Godse,Satish Kaushik
13365,13365,Indru Netru Naalai,-1989,,"Drama, Action, Crime",4.9,29,Sher Jung Singh,K. Yogi,Raaj Kumar,Hema Malini
13369,13369,Lipstick Under My Burkha,-2001,,"Action, Thriller",5.6,9,Kanti Shah,Ishrat Ali,Hemant Birje,Amisha Desai
13374,13374,Six X,-1985,,Action,,,Muktha V. Srinivasan,Y.G. Mahendran,Aachi Manorama,Radha
13376,13376,Te3n,-1990,,Thriller,,,,,,
13378,13378,Lens,-2009,120 min,Comedy,7.3,106,Nagesh Bhonsle,Makarand Anaspure,Suzanne Bernert,Nagesh Bhonsle
13380,13380,Waiting,-2021,,Thriller,5.6,5,Bande Prasad,Shrivastava Anushka,Kant Arun,
13384,13384,Sultan,-2011,102 min,"Comedy, Family",,,Sunil Prem Vyas,Kashish Dutt,Manish Garg,Ankur Khanna
13386,13386,Uppi 2,-1978,119 min,Drama,7.1,181,Muzaffar Ali,Farooq Shaikh,Smita Patil,Gita Siddharth
13387,13387,Radiopetti,-2021,,Drama,,,Sujana Rao,Shriya Saran,Nithya Menen,Priyanka Jawalkar
13388,13388,Romance Complicated,-2004,165 min,"Action, Comedy, Crime",4.5,62,Suresh,Tanikella Bharani,Brahmanandam,Jasper
13391,13391,Hero Naam Yaad Rakhi,-1960,,Action,,,Dwarka Khosla,Prem Nath,Shakila,Pran
13395,13395,Angrej,-1971,154 min,"Crime, Romance, Thriller",6.5,149,Amarjeet,Dev Anand,Zaheeda,Kishore Sahu
13398,13398,Baahubali 2: The Conclusion,-1995,169 min,"Action, Comedy, Crime",5,356,Dayal Nihalani,Govinda,Shilpa Shetty Kundra,Aditya Pancholi
13401,13401,Maheshinte Prathikaaram,-1993,131 min,"Action, Crime, Drama",5.1,53,Anil Mattoo,Naseeruddin Shah,Aditya Pancholi,Rahul Roy
13402,13402,Guddu Ki Gun,-2011,135 min,"Action, Crime, Drama",5.2,"2,175",Abhinay Deo,Abhishek Bachchan,Kangana Ranaut,Anupam Kher
13403,13403,Do Lafzon Ki Kahani,-2007,146 min,"Action, Crime, Drama",5.3,25,Shivram Yadav,Sherlyn Chopra,Sameer Dharmadhikari,Prashant Narayanan
13404,13404,Maari,-2017,148 min,"Documentary, Drama",6.5,8,Sunil Singh,Arun Bakshi,Abhay Bhargava,Makrand Deshpande
13405,13405,Acha Dhin,-2017,140 min,Thriller,7.1,89,Paresh Vinodray Savani,Rima Mishra,Rajesh Sharma,Yashpal Sharma
13407,13407,Hate Story 3,-2013,,Animation,,,Rajiv Chilaka,,,
13408,13408,Madhura Naranga,-2018,107 min,Drama,5.8,8,Sachin Agarwal,Ishteyak Arif,Deepans Garge,Ashraf Ul Haq
13410,13410,Superstar Kidnap,-2022,,Action,,,Vikas Bahl,Kriti Sanon,Tiger Shroff,
13411,13411,Madly,-2022,,Sport,,,Inam,Inam,Sanjana Prakash,
13415,13415,Loham,-1979,,"Action, Adventure, Fantasy",4.7,6,P.S. Prakash,B. Vittalacharya,Anita,Anuradha
13419,13419,Thithi,-1982,191 min,"Biography, Drama, History",8,"2,20,118",Richard Attenborough,Ben Kingsley,John Gielgud,Rohini Hattangadi
13423,13423,Love 24x7,-2012,90 min,"Crime, Drama, Thriller",,,Sunil Prem Vyas,Rajesh Mishra,Pooja Iyengar,Sangeeta Pant
13424,13424,KL 10 Patthu,-2011,108 min,"Drama, History, War",2.5,207,Rakesh Ranjan Kumar,Avijit Dutt,Raghuvir Yadav,Neha Dhupia
13429,13429,Besh Korechi Prem Korechi,,,History,,,Megastar Maharishi Aazaad,Megastar Maharishi Aazaad,Rubika Liyaquat,
13432,13432,32aam Adhyayam 23aam Vaakyam,-2007,136 min,"Biography, Drama, History",7.3,"1,594",Feroz Abbas Khan,Akshaye Khanna,Darshan Jariwala,Shefali Shah
13437,13437,Ennu Ninte Moideen,-2016,128 min,Drama,4.6,56,Sanoj Mishra,Sanoj R. Mishra,Sanjay Mishra,Rishi Bhutani
13442,13442,James Bond,-2016,97 min,"Drama, History",7.6,29,Nilay Dave,Anil Pandey,Deepak Antani,Nilay Dave
13445,13445,Digbhayam,-1986,137 min,"Comedy, Family, Romance",7.6,741,Sathyan Anthikad,Mohanlal,Karthika,Sreenivasan
13447,13447,Killing Veerappan,-2008,185 min,"Documentary, Drama",8,6,David MacDougall,,,
13448,13448,Calendar Girls,-1973,,Drama,,,Jamuna,N.T. Rama Rao,,
13449,13449,Cinema Chupista Maava,-2000,152 min,"Action, Crime, Drama",6.1,225,Mazhar Khan,Jackie Shroff,Nana Patekar,Kumar Gaurav
13452,13452,Oru Naal Iravil,-2014,128 min,"Comedy, Horror",3.6,376,Satish Kaushik,Sharman Joshi,Mahie Gill,Asrani
13456,13456,Kapoor & Sons,-2016,112 min,Drama,5.2,6,Vijay Kumar Mishra,Abhishek,Shehzad Khan,Viju Khote
13458,13458,Sakalakala Vallavan,-2006,102 min,"Action, Drama, Music",4.7,65,Abhishek Chhadha,Amitabh Bachchan,Hema Malini,Nagma
13462,13462,Idhu Enna Maayam,-1974,,Drama,,,Jagdev Bhambri,Abhi Bhattacharya,Som Dutt,Sona Mastan Mirza
13464,13464,Baadshaho,-1986,,Romance,,,Raja Bagla,Raja Bagla,Urmila Bhatt,C.S. Dubey
13467,13467,Azhar,-1979,,Action,,,M. Bahl,Anil Dhawan,Rakesh Roshan,Asha Singh
13468,13468,Godhi Banna Sadharana Mykattu,-1994,,Action,3.2,8,Joginder Shelly,Sahila Chaddha,Suresh Chatwal,Anita Chopra
13469,13469,Rangoon,-1980,157 min,Drama,6.4,17,A. Salaam,Sunil Dutt,Shashi Kapoor,Reena Roy
13470,13470,Island City,-1992,,"Action, Thriller",4.5,8,Kanti Shah,Firoz Irani,Jamuna,Goga Kapoor
13472,13472,Ozhivudivasathe Kali,-1979,,Adventure,,,T. Prakash Rao,Gummadi,,
13475,13475,MSG 2 the Messenger,-2000,,Action,,,Kishan Shah,Sapna Sappu,Amit Pachori,Ishrat Ali
13480,13480,Chandi Veeran,-2012,,Drama,5.3,46,Abhishek Chhadha,Amitabh Bachchan,Jaya Bachchan,Vinay Bihari
13481,13481,Vasuvum Saravananum Onna Padichavanga,-1980,138 min,Action,,,B.S. Thapa,Nameeta Chandra,Arun Govil,Shakti Kapoor
13482,13482,Deool Band,-2004,147 min,Drama,,,Mohanji Prasad,Chandni,Diveyaa Dwivedi,Ravi Kishan
13487,13487,Pathemari,-1991,,Action,5,16,Kanti Shah,Shagufta Ali,Charan Dev,Goga Kapoor
13491,13491,Shareek,-1992,,Action,,,Gulshan Ashte,Avtar Gill,Gulshan Grover,Irshad Hashmi
13501,13501,Thinkal Muthal Velli Vare,-1978,,Drama,,,,,,
13502,13502,Double Barrel,-1985,,Drama,,,Shashi Bakshi,Master Bhagwan,Bharat Bhushan,Satish Kaul
13507,13507,Khwada,-1975,,"Action, Drama",,,Ranga B.S.,Master Bhagwan,Dev Dutt,Som Dutt
13508,13508,Talvar,-1998,,Drama,4.2,18,T.L.V. Prasad,Mithun Chakraborty,Jackie Shroff,Deepti Bhatnagar
13509,13509,Thoongaavanam,-1964,,Drama,6.5,30,Devi Sharma,Azra,Brahm Bhardwaj,Dharmendra
13511,13511,Peng e i due anatroccoli,-1978,142 min,"Action, Drama",5.4,146,Sultan Ahmed,Amitabh Bachchan,Rekha,Amjad Khan
13512,13512,Mirzya,-1986,,Drama,,,Asha Lata,Ravindra Mahajani,Namita,Prema Narayan
13515,13515,Pomeriggio di follia a Calcutta,-1981,,Action,,,Radhakant,Abhi Bhattacharya,Heena Kausar,Dev Kumar
13522,13522,Man On Mission Jaanbaaz,-1997,146 min,Action,,,S.R. Pratap,Shagufta Ali,Laxmikant Berde,Ajinkya Deo
13526,13526,Jogi the King,-1998,,Drama,,,Kamaal Narvi,,,
13527,13527,Parbona Ami Chartey Tokey,-1955,,,,,Chandrakant,Prem Adib,Sumitra Devi,Bipin Gupta
13528,13528,Man on Mission Fauladi,-1983,145 min,Drama,5.7,7,Shyam Ralhan,Vikas Anand,Birbal,Danny Denzongpa
13536,13536,Anarkali,-1978,,"Drama, Family, Fantasy",,,Ashish Kumar,Abhi Bhattacharya,Bela Bose,Trilok Kapoor
13537,13537,Rajkahini,-1971,,Drama,4.9,11,Virendra Sinha,Navin Nischol,Yogeeta Bali,Nirupa Roy
13539,13539,Mohalla Assi,-1988,,Action,4.8,25,Vijay Reddy,Dharmendra,Jaya Prada,Shatrughan Sinha
13540,13540,Babar Naam Gandhiji,-1985,,Documentary,,,Muzaffar Ali,,,
13551,13551,Parapancha,-1988,187 min,"Action, Drama, Romance",4.6,581,Manmohan Desai,Amitabh Bachchan,Mithun Chakraborty,Jaya Prada
13552,13552,Kick 2,-2003,157 min,"Action, Crime, Drama",7.8,"16,172",Prakash Jha,Ajay Devgn,Gracy Singh,Mohan Joshi
13555,13555,Size Zero,-1937,134 min,,6.7,11,Madhukar Bavdekar,Dhundiraj Govind Phalke,Chitnis,Suresh Pardesi
13557,13557,Jomer Raja Dilo Bor,,,Action,,,Rocky Khanna,Monica Dogra,Vivaan Shah,
13559,13559,Kadhal Sadugudu,-2002,,Action,4,11,Jitendra Chawda,Prithvi,Satnam Kaur,Durgesh Nandni
13560,13560,Life of Josutty,-2013,110 min,"Drama, Family",7.3,296,Priya Krishnaswamy,Sarita Joshi,Purab Kohli,Mita Vashisht
13564,13564,Two Countries,-2007,,"Action, Crime, Drama",5.8,33,Abhishek Chhadha,Amitabh Bachchan,Bhoomika Chawla,Manoj Tiwari
13571,13571,Bombairiya,,,Crime,,,Kumar Neeraj,Rajesh Sharma,Kumud Mishra,Mukesh Tiwari
13573,13573,Jamna Pyari,,,Comedy,,,Yogesh Shahu,Razak Khan,Mushtaq Khan,Shehzad Khan
13574,13574,Urumbukal Urangarilla,-2021,,Comedy,,,Guru Savan,Sanjay Mishra,Rohit Gupta,
13579,13579,Akhil,-2017,114 min,Thriller,,,Rupak Gogoi,Vivek Bora,Rewati Chetri,Fairy Priya Ahmed
13580,13580,Nilaave Vaa,-2012,321 min,"Action, Comedy, Crime",8.2,"86,355",Anurag Kashyap,Manoj Bajpayee,Richa Chadha,Nawazuddin Siddiqui
13581,13581,Il palazzo del Viceré,-1994,,"Action, Drama, Thriller",5.1,59,Dev Anand,Mamta Kulkarni,Manu Gargi,Anita Ayoob
13582,13582,Aatagara,-2006,123 min,"Action, Crime, Drama",7.1,"5,645",Anurag Basu,Kangana Ranaut,Shiney Ahuja,Emraan Hashmi
13584,13584,Jai Gangaajal,-1962,,"Crime, Drama",,,Pramod Chakravorty,Sheikh Mukhtar,Chandrashekhar,Sulochana Latkar
13585,13585,Daas Dev,-2021,,"Biography, Crime, Drama",,,Sanjay Leela Bhansali,Alia Bhatt,Ajay Devgn,Indira Tiwari
13586,13586,Saahasam Swaasaga Saagipo,-1984,126 min,"Action, Drama",5.3,26,Rajasekhar,Rajinikanth,Shabana Azmi,Sarika
13587,13587,24,-1992,,Action,,,Kodi Ramakrishna,Giri Babu,Brahmanandam,Ashok Kumar K.
13588,13588,Idhu Namma Aalu,-2019,,Drama,,,Prem Soni,,,
13589,13589,Thani Oruvan,-1970,,"Drama, Family, Musical",5.9,40,Naresh Kumar,Vyjayanthimala,Rajendra Kumar,Nishi
13593,13593,Tu Hai Mera Sunday,-1947,,,,,Dwarka Khosla,Tiwari,,
13594,13594,Visaaranai,-2018,124 min,Drama,5.3,106,Gautam Singh,Shadab Kamal,Neha Mahajan,Dibyendu Bhattacharya
13595,13595,Bhale Bhale Magadivoy,-1972,127 min,"Drama, Family, Romance",6.8,30,Naresh Kumar,Rajendra Kumar,Rekha,Sujit Kumar
13597,13597,Double Seat,-1945,,Drama,6.9,9,K. Amarnath,Noor Jehan,Durga Khote,Nazir
13598,13598,Paayum Puli,-1953,,Documentary,,,Harisadhan Dasgupta,,,
13599,13599,Nil Battey Sannata,-1991,,Action,5.7,28,K.R. Reddy,Annu Kapoor,Rishi Kapoor,Vinod Khanna
13600,13600,Saanjh,-2005,102 min,Drama,4.5,30,Kanti Shah,Sapna Sappu,Imran,Tanveer
13602,13602,Abby Sen,-1995,,Thriller,,,Sajith Bahaskar,Heera,,
13607,13607,Fraud Saiyyan,-1955,129 min,Drama,7.3,15,Amar Kumar,Nirupa Roy,Jayant,Rashid Khan
13609,13609,Gujjubhai the Great,-2004,142 min,Thriller,6,12,Chandni Gupta,Afsan,Shah Gayaz Khan,
13612,13612,Silvat,-2002,89 min,Thriller,,,Bhavani,Arun Mathur,Anil Nagrath,Rohit Raj
13615,13615,Kendasampige,-1990,101 min,Thriller,,,Dinesh Salgia,Anuradha,Chitra,Jayamalini
13616,13616,Kohinoor,-1980,,Action,5.7,9,A. Salaam,Vinod Khanna,Sulakshana Pandit,Ajit
13618,13618,Trisha Illana Nayanthara,-1972,129 min,"Comedy, Musical, Action",5.8,68,Aspi Irani,Aruna Irani,Mehmood,Jeevan
13619,13619,Kanal,-2005,146 min,Comedy,6.7,"14,431",Priyadarshan,Akshay Kumar,John Abraham,Paresh Rawal
13626,13626,Maya,-2006,,Drama,,,Kanti Shah,Arun Verma,Imran,Priti
13629,13629,Courier Boy Kalyan,-2003,,Thriller,,,,,,
13635,13635,Bruce Lee: The Fighter,-2018,105 min,"Drama, Thriller",3.4,950,Qaushiq Mukherjee,Tanmay Dhanania,Trimala Adhikari,Satarupa Das
13638,13638,Oopiri,-1981,,Drama,,,,,,
13640,13640,Mantra,-1993,153 min,"Action, Crime, Drama",7.4,807,Priyadarshan,Jackie Shroff,Amrish Puri,Dimple Kapadia
13643,13643,Loev,-1942,152 min,,,,Ramchandra Thakur,Surendra,Rose,Veena
13651,13651,Subramanyam for Sale,-1939,,,,,Kamlabai Gokhale,,,
13655,13655,Yaara Silly Silly,-1934,,Drama,,,Keravala,Laxmi,,
13664,13664,Teraa Surroor,-1936,,,,,Mohan Dayaram Bhavnani,Bibbo,,
13666,13666,Network,-1949,,Musical,,,Geeta Bali,Usha Kiran,Nirupa Roy,
13668,13668,Paavada,-1989,,Action,4.5,13,Ramesh Ahuja,Bhanupriya,Mithun Chakraborty,Uday Chandra
13673,13673,Kerry on Kutton,-2002,118 min,Thriller,,,Kishan Shah,Satnam Kaur,Anil Nagrath,Amit Pachori
13675,13675,Kabali,-2009,,"Action, Crime, Drama",4.5,12,V.V. Ramana,Tottempudi Gopichand,Bhavana,Ashish Vidyarthi
13676,13676,Dangal,-1974,146 min,Drama,8.1,689,M.S. Sathyu,Balraj Sahni,A.K. Hangal,Gita Siddharth
13677,13677,Mr. Airavata,-1957,,"Adventure, Comedy",,,P.L. Santoshi,Agha,Nadira,Om Prakash
13679,13679,Dildariyaan,-2005,120 min,"Drama, Thriller",,,S.K. Prasad,Suchi Kumar,Rahul Manchanda,Trishna Pritam
13681,13681,2,-1957,,"Comedy, Crime, Drama",7.2,43,J. Om Prakash,Bharat Bhushan,Pradeep Kumar,Madhubala
