Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
13512,Mirzya,-1994,145 min,"Action, Comedy, Drama",5.7,"1,755",Kuku Kohli,Ajay Devgn,Akshay Kumar,Karisma Kapoor
13515,Saheb Bibi Golaam,-1968,160 min,"Drama, Romance",4.8,29,R. Bhattacharya,Rajshree,Jeetendra,Sulochana Latkar
13522,Man On Mission Jaanbaaz,-1986,143 min,Romance,6.1,43,K. Raghavendra Rao,Jeetendra,Sridevi,Padmini Kolhapure
13526,Jogi the King,-1970,130 min,"Comedy, Drama",6.4,45,Vijay,Shashi Kapoor,Sharmila Tagore,Lalita Pawar
13527,Parbona Ami Chartey Tokey,-2018,122 min,"Comedy, Drama",6.8,"7,421",Sharat Katariya,Anushka Sharma,Varun Dhawan,Raghuvir Yadav
13528,Man on Mission Fauladi,-1960,161 min,"Drama, Romance",7.3,326,Bimal Roy,Nutan,Sunil Dutt,Shashikala
13536,Anarkali,-2014,89 min,"Comedy, Romance",7.1,"2,478",Amit Masurkar,Naveen Kasturia,Mayank Tewari,Aditi Vasudev
13537,Rajkahini,-2004,138 min,"Action, Crime, Drama",3.2,359,Ramana,Dhanush,Manivannan,Pasupathy
13539,Mohalla Assi,-2000,120 min,"Action, Drama",5.6,54,T.L.V. Prasad,Vikas Anand,Birbal,Mithun Chakraborty
13540,Babar Naam Gandhiji,-2016,170 min,"Action, Drama, Sport",7,"41,777",Ali Abbas Zafar,Salman Khan,Kubbra Sait,Anushka Sharma
13551,Parapancha,-2008,166 min,"Crime, Drama, Thriller",6.2,238,Sohail Tatari,Sikandar Kher,Gul Panag,Yuvika Chaudhary
13552,Kick 2,-2018,128 min,"Comedy, Drama",7.1,16,Kunal v Singh,Saurabh Agarwal,Altaf,Manish Garg
13555,Size Zero,-1983,143 min,Romance,6.9,11,Chander H. Bahl,Birbal,Deepika Chikhalia,Iftekhar
13557,Jomer Raja Dilo Bor,-1982,138 min,"Drama, Family, Romance",6.3,21,Chander H. Bahl,Mithun Chakraborty,Ranjeeta Kaur,Iftekhar
13559,Kadhal Sadugudu,-2006,125 min,"Drama, Romance",5.4,18,Rohit Krishnakant Nayyar,Samir Aftab,Mithun Chakraborty,Renuka Shahane
13560,Life of Josutty,-1979,131 min,"Comedy, Drama, Romance",5.9,39,Hiren Nag,Sulochana Latkar,Murad,Gayatri
13564,Two Countries,-2008,135 min,"Action, Comedy, Mystery",5.3,"2,619",Rohit Shetty,Ajay Devgn,Ayesha Takia,Arshad Warsi
13571,Bombairiya,-1949,143 min,Drama,6.6,30,Satish Nigam,Raj Kapoor,Rehana,Roopkamal
13573,Jamna Pyari,-1968,175 min,"Action, Crime, Drama",6.8,93,Harnam Singh Rawail,Dilip Kumar,Vyjayanthimala,Balraj Sahni
13574,Urumbukal Urangarilla,-2013,100 min,"Comedy, Drama, Thriller",5.4,30,Rituparno Ghosh,Jaya Bachchan,Madhavan,Tota Roy Chowdhury
13579,Akhil,-2017,56 min,"Drama, Romance",6.1,7,Fenil Seta,Shreyas Porus Pardiwalla,Harsha Chopda,Sunita Verma
13580,Nilaave Vaa,-1984,114 min,"Drama, Romance",5.6,128,Raj Khosla,Sunny Deol,Amrita Singh,Dharmendra
13581,Viceroy's House,-2009,127 min,Drama,4.5,6,Amy Thanawala,Tara Sharma,Makrand Shukla,Rajendra Chawla
13582,Aatagara,-2004,169 min,"Action, Comedy, Musical",2.5,147,Vimal Kumar,Aftab Shivdasani,Ameesha Patel,Gulshan Grover
13584,Jai Gangaajal,-2005,60 min,Documentary,8.6,663,Komal Tolani,Amitabh Bachchan,Bhagyashree,Mahesh Bhatt
13585,Daas Dev,-2016,110 min,Comedy,6.5,31,Shailendra Singh,Sunny Kaushal,Ashrut Jain,Ajit Singh Arora
13586,Saahasam Swaasaga Saagipo,-1976,121 min,Drama,6.8,20,Mohan Segal,Jeetendra,Ashok Kumar,Nirupa Roy
13587,24,-2003,142 min,"Action, Crime, Drama",4.3,136,Padam Kumar,Nandita Das,Uday Chopra,Rahul Dev
13588,Idhu Namma Aalu,-2014,90 min,Crime,5.9,33,Aamreeta Gautam,Sabreen Baker,Swetanshu Bora,Mukesh Ghatiya
13589,Thani Oruvan,-2019,154 min,"Biography, Drama",8,"23,000",Vikas Bahl,Hrithik Roshan,Mrunal Thakur,Nandish Singh
13593,Tu Hai Mera Sunday,-2013,83 min,"Drama, Mystery, Romance",1.9,180,Navin Batra,Ashmit Patel,Veena Malik,Sana Oberoi
13594,Visaaranai,-2014,133 min,"Comedy, Drama, Family",4.6,398,Indra Kumar,Rekha,Sharman Joshi,Randhir Kapoor
13595,Bhale Bhale Magadivoy,-1994,95 min,"Action, Thriller",5.5,70,K. Muralimohana Rao,Ali,Brahmanandam,Chalapathi Rao
13597,Double Seat,-1987,123 min,"Action, Adventure, Sci-Fi",4.5,301,B. Gupta,Puneet Issar,Sonia Sahni,Dharmendra
13598,Paayum Puli,-2008,66 min,Documentary,8,648,Faiza Ahmad Khan,Shakeel Bharati,Farogh Jafri,Akram Khan
13599,Nil Battey Sannata,-2008,120 min,"Drama, Romance",6,707,Rohit Jugraj,Kunal Khemu,Tulip Joshi,Aushima Sawhney
13600,Saanjh,-2002,136 min,"Drama, Musical, Romance",6.4,475,Tanuja Chandra,Lucky Ali,Simone Singh,Achint Kaur
13602,Abby Sen,-1985,149 min,"Comedy, Drama, Musical",6.8,45,K. Viswanath,Girish Karnad,Jaya Prada,Sachin Pilgaonkar
13607,Fraud Saiyyan,-1966,155 min,"Romance, Musical, Action",6.7,124,T. Prakash Rao,Vyjayanthimala,Rajendra Kumar,Ajit
13609,Gujjubhai the Great,-1973,131 min,"Action, Fantasy",5.7,10,T. Madhava Rao,Sanjeev Kumar,Rita Haksar,Sujit Kumar
13612,Silvat,-2020,139 min,Comedy,5.9,"3,011",Abhishek Sharma,Manoj Bajpayee,Fatima Sana Shaikh,Vijay Raaz
13615,Kendasampige,-1979,132 min,"Action, Adventure, Crime",7.3,95,Ravikant Nagaich,Ranjeeta Kaur,Mithun Chakraborty,Bhushan Jeevan
13616,Kohinoor,-1995,148 min,"Action, Romance, Thriller",4.1,188,Anand,Raju Mavani,Saif Ali Khan,Aditya Pancholi
13618,Trisha Illana Nayanthara,-2014,100 min,"Adventure, Drama, Thriller",6.3,68,Sanjay Talreja,Barkha Madan,Sumit Suri,Vineeta Malik
13619,Kanal,-1985,134 min,"Action, Crime, Drama",5.4,16,Ashok Tyagi,Naseeruddin Shah,Moon Moon Sen,Suresh Oberoi
13626,Maya,-1992,161 min,"Fantasy, Horror",4.5,923,Rakesh Kumar,Salman Khan,Amrita Singh,Sheeba
13629,Courier Boy Kalyan,-1987,140 min,Drama,7.3,26,Shyam Benegal,Shabana Azmi,Om Puri,Kulbhushan Kharbanda
13635,Bruce Lee: The Fighter,-2004,189 min,Drama,8.2,"85,340",Ashutosh Gowariker,Shah Rukh Khan,Gayatri Joshi,Kishori Ballal
13638,Oopiri,-1977,129 min,Drama,6.5,196,Basu Chatterjee,Shabana Azmi,Girish Karnad,Utpal Dutt
13640,Mantra,-2007,140 min,Drama,6.8,374,Ganesh Acharya,Manoj Bajpayee,Juhi Chawla,Maninder Wasu
13643,Loev,-1982,151 min,"Action, Drama",6.3,87,Dev Anand,T.K. Desai,Dev Anand,Mithun Chakraborty
13651,Subramanyam for Sale,-1990,160 min,Drama,6.7,"1,255",David Dhawan,Rajesh Khanna,Govinda,Madhavi
13655,Yaara Silly Silly,-1978,164 min,"Comedy, Drama, Romance",5.5,57,Narayana Rao Dasari,Sanjeev Kumar,Jeetendra,Vinod Mehra
13664,Teraa Surroor,-1986,151 min,Drama,6.7,103,Kranthi Kumar,Shashi Kapoor,Sharmila Tagore,Meenakshi Sheshadri
13666,Network,-1980,161 min,"Comedy, Drama, Romance",7.4,85,P. Sambasiva Rao,Shashi Kapoor,Sanjeev Kumar,Moushumi Chatterjee
13668,Paavada,-1983,170 min,"Comedy, Drama",6.1,22,Zaheer D. Lari,Vinod Mehra,Shabana Azmi,Prema Narayan
13673,Kerry on Kutton,-2017,116 min,"Comedy, Drama, Romance",3.4,244,Hasnain Hyderabadwala,Himansh Kohli,Zoya Afroz,Darshan Jariwala
13675,Kabali,-2021,130 min,"Action, Thriller",4.2,11,Mustufa Raj,Armen Grayg,Hanif Hilal,Naren Kumar
13676,Dangal,-2018,104 min,Drama,8.7,93,Kireet Khurana,Subrat Dutta,Pitobash,Manoj Pahwa
13677,Mr. Airavata,-2007,153 min,"Comedy, Drama, Family",5.6,"4,409",Siddharth Anand,Saif Ali Khan,Rani Mukerji,Javed Jaffrey
13679,Dildariyaan,-1999,179 min,"Drama, Musical, Romance",6.7,"5,068",Subhash Ghai,Akshaye Khanna,Anil Kapoor,Aishwarya Rai Bachchan
13681,2,-2020,101 min,"Action, Drama",7.3,25,Ritam Srivastav,Dilip Arya,Indraneel Bhattacharya,Shashi Chaturvedi
13686,Nila,-1995,180 min,"Crime, Romance",4.8,90,Talat Jani,Dharmendra,Shatrughan Sinha,Kajol
13690,Chhello Divas,-2004,163 min,"Action, Fantasy, Thriller",4.5,"2,781",Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Vatsal Sheth,Ayesha Takia
13691,Kirumi,-1999,133 min,Action,4.4,21,Gopi Sapru,Mithun Chakraborty,Divya Dutta,Neelu Hasan
13692,Nannaku Prematho,-2013,108 min,"Adventure, Drama, Thriller",7.2,"11,709",Aditya Datt,Paresh Rawal,Rajeev Khandelwal,Tina Desai
13693,Masala Padam,-2003,154 min,Action,4.7,24,Sisir. P. Mishra,Ishrat Ali,Sadashiv Amrapurkar,Arjun
13694,Befikre,-1990,135 min,Drama,5.6,8,Sohanlal Kanwar,Sujata Mehta,Chunky Panday,Nana Patekar
13701,Dagadi Chaawl,-1993,134 min,"Action, Drama",4.7,142,Mahesh Bhatt,Mithun Chakraborty,Pooja Bhatt,Anupam Kher
13704,Lord Livingstone 7000 Kandi,-1992,168 min,"Action, Adventure, Thriller",5.7,316,Anil Sharma,Dharmendra,Naseeruddin Shah,Mukesh Khanna
13705,Sarbjit,-1986,117 min,"Action, Drama, Horror",5.4,169,Shyam Ramsay,Tulsi Ramsay,Rana Jung Bahadur,Hemant Birje
13707,Aligarh,-1993,139 min,"Crime, Mystery",5.3,26,A. Jagannathan,Mahesh Anand,Sulabha Arya,Laxmikant Berde
13708,Thanga Magan,-2020,143 min,"Action, Thriller",7.5,"3,703",Bejoy Nambiar,Jim Sarbh,Harshvardhan Rane,Pulkit Samrat
13709,Amazon Obhijaan,-1956,138 min,"Drama, Music",6.6,8,Nandlal Jaswantlal,Vyjayanthimala,Pradeep Kumar,Bipin Gupta
13713,Rajwade and Sons,-2003,235 min,"Drama, History, Romance",6.7,51,Robin Khosla,Shahbaaz Khan,Kulbhushan Kharbanda,Raghu Khosla
13714,10 Endrathukulla,-2005,164 min,"Drama, History, Musical",5,161,Akbar Khan,Zulfi Sayed,Sonya Jehan,Kabir Bedi
13716,Naanum Rowdydhaan,-1981,140 min,"Action, Adventure",5.7,12,Nikhil Saini,Raj Babbar,Smita Patil,Naseeruddin Shah
13721,Kanche,-2019,121 min,Drama,6.1,50,Anamika Haksar,Ravindra Sahu,Raghuvir Yadav,Gopalan
13722,Shudhu Tomari Jonyo,-1995,143 min,"Action, Crime, Drama",4.6,195,Bharat Rangachary,Naseeruddin Shah,Sunil Shetty,Sonali Bendre
13723,Darling 2,-1980,157 min,Drama,5.4,36,K. Bapaiah,Sanjeev Kumar,Jeetendra,Zeenat Aman
13725,Ranbanka,-1958,182 min,Drama,6.7,19,Mahesh Kaul,Rajendra Kumar,Kamini Kadam,Sajjan
13728,Force 2,-2012,140 min,"Crime, Drama, Mystery",7.2,"40,234",Reema Kagti,Priyamvada Narayanan,Aamir Khan,Kareena Kapoor
13729,Maalai Nerathu Mayakkam,-2003,153 min,"Action, Drama, Mystery",4.7,"1,411",Suneel Darshan,Rakhee Gulzar,Akshay Kumar,Kareena Kapoor
13730,Nibunan,-1996,157 min,"Crime, Drama",4.3,34,Shyam Ramsay,Tulsi Ramsay,Jackie Shroff,Juhi Chawla
13733,Nayaki,-1969,175 min,"Romance, Thriller",6.6,155,O.P. Ralhan,Rajendra Kumar,Sharmila Tagore,O.P. Ralhan
13736,Ouija: Game Never Ends,-2009,65 min,"Animation, Family, History",5.5,6,Renju Ramesh,Neenu Babu,Prosenjit Ganguly,Baiju Gopinath
13740,6-5=2,-2020,83 min,"Crime, Drama, Romance",5.4,56,Anurag Jha,Yash Krishnani,Anurag Jha,Harshita Awale
13741,Rustom,-2015,132 min,"Crime, Drama, Mystery",8.2,"32,313",Meghna Gulzar,Irrfan Khan,Konkona Sen Sharma,Neeraj Kabi
13745,Kumari 21F,-1988,165 min,"Action, Romance",4,50,Ramesh Ahuja,Jeetendra,Rajinikanth,Amrita Singh
13746,The Song of Scorpions,-2014,113 min,"Crime, Romance",4.4,308,Navneet Behal,Nikhil Dwivedi,Richa Chadha,Damandeep Singh
13748,Vedalam,-1998,127 min,Drama,6.8,302,Mahesh Bhatt,Paresh Rawal,Pooja Bhatt,Sharad S. Kapoor
13751,Salt Mango Tree,-1952,127 min,Drama,7.6,38,Phani Majumdar,Dev Anand,Meena Kumari,Bipin Gupta
13753,Ben,-2015,139 min,"Comedy, Drama, Romance",7.3,"24,623",Imtiaz Ali,Deepika Padukone,Ranbir Kapoor,Sushma Seth
13757,Mumbai Pune Mumbai 2,-1986,115 min,Drama,5.1,37,Anand,Govinda,Kushboo,Jyoti Patel
13758,Katyar Kaljat Ghusali,-1972,139 min,"Action, Crime, Drama",5.6,29,Naresh Kumar,Rajendra Kumar,Mumtaz,Sujit Kumar
13759,Baar Baar Dekho,-1955,120 min,"Drama, Family",8.4,5,Lekhraj Bhakri,Shammi Kapoor,Balraj Sahni,Anita Guha
13760,Kadhalum Kadanthu Pogum,-2005,142 min,"Action, Adventure, Drama",6,"1,789",Mani Shankar,Ajay Devgn,Bobby Deol,Sanjay Dutt
13764,Rajamma @ Yahoo,-2020,135 min,"Action, Biography, Drama",7.6,"22,344",Om Raut,Ajay Devgn,Saif Ali Khan,Sharad Kelkar
13766,X: Past Is Present,-2021,155 min,Thriller,8.7,20,Parvinder Singh Wraich,Harkiran Kaur Wraich,Muntazir Ahmad,Sunny Gill Ambersariya
13768,LoveShhuda,-1943,122 min,"Drama, Musical, Romance",7.5,26,Jayant Desai,K.L. Saigal,Khurshid Begum,Mubarak
13770,Su Su Sudhi Vathmeekam,-2011,113 min,"Comedy, Drama, Romance",6.8,"13,804",Aanand L. Rai,Madhavan,Kangana Ranaut,Jimmy Sheirgill
13771,Ko 2,-2015,128 min,"Comedy, Drama, Romance",7.6,"26,843",Aanand L. Rai,Kangana Ranaut,Madhavan,Jimmy Sheirgill
13773,Bollywood Diaries,-1976,133 min,"Drama, Family",7.2,48,Anil Ganguly,Rakhee Gulzar,Parikshit Sahni,Asrani
13775,Dev Bhoomi,-2000,144 min,Drama,6,20,Jayprakkash Shaw,Tara Deshpande,Ellora Patnaik,Parvin Dabas
13779,Vishnu,-1967,108 min,"Drama, Family",6.3,35,A. Salaam,Bharat Bhushan,Shalini,Farida Jalal
13784,Beiimaan Love,-1990,217 min,"Action, Crime, Drama",4.2,40,Anand Gaekwad,Jeetendra,Moushumi Chatterjee,Govinda
13787,Zulfiqar,-1995,162 min,"Action, Comedy, Fantasy",6.5,414,K. Muralimohana Rao,Venkatesh Daggubati,Raveena Tandon,Asrani
13790,A Flying Jatt,-2019,120 min,Drama,7.3,31,Rajiev Dhingra,Ranjit Bawa,Nazia Hussain,Gurpreet Ghuggi
13794,First Rank Raju,-2013,110 min,Drama,5.5,43,Kumar Raj,Rekha Rana,Rohan Shroff,Ashish Saleem
13796,Style,-1979,111 min,"Musical, Romance",6.9,37,Deepak Bahry,Mithun Chakraborty,Ranjeeta Kaur,Master Bhagwan
13799,Brahman Naman,-1984,171 min,Drama,6.9,47,Kumar Shahani,Amol Palekar,Smita Patil,Shreeram Lagoo
13802,Dream Factory,-1997,144 min,"Action, Crime, Drama",4.5,589,Vimal Kumar,Akshay Kumar,Sonali Bendre,Mohnish Bahl
13804,Sanam Teri Kasam,-1995,122 min,Drama,7.6,73,Sandip Ray,Mohan Agashe,Barun Chakraborty,Champa
13805,Ricky,-1984,136 min,"Action, Crime, Drama",4.6,9,Ravikant Nagaich,Mithun Chakraborty,Leena Das,Dinesh Hingoo
13806,Bengal Tiger,-2000,156 min,"Mystery, Thriller",5,233,Esmayeel Shroff,Nana Patekar,Tabu,Shilpa Shetty Kundra
13807,Vaisakhi List,-1995,140 min,"Drama, History",7.2,67,K. Bikram Singh,Savita Bajaj,Babita Bhardwaj,Pradeep Bhatnagar
13808,Adi Kapyare Kootamani,-2019,104 min,Drama,8.1,31,Neelam r Singh,Vandana Asthana,Rahul Chahan,Poonam Ingle
13810,144,-1970,131 min,Action,3.8,6,Chandrakant,Chandgiram,Shabnam,K.N. Singh
13814,Loafer,-1965,128 min,"Action, Adventure, Romance",5.6,27,A. Shamsheer,Randhawa,Mumtaz,Bela Bose
13820,White,-1966,136 min,Adventure,3.8,9,Baboobhai Bhanji,Azaad Irani,Sunita,B.M. Vyas
13825,No Fathers in Kashmir,-2002,99 min,"Action, Adventure, Musical",4.5,11,Pratap Singh,Hemant Birje,Ritika Singh,Raza Murad
13826,Heartbeats,-2008,120 min,"Action, Drama, Romance",3.9,"5,037",Vijay Krishna Acharya,Akshay Kumar,Saif Ali Khan,Kareena Kapoor
13836,Pasanga 2,-2008,127 min,"Biography, Drama",6.9,14,Sridhar Allani,Sunil Sharma,Parvati Melton,Surendra Pal
13837,Neerja,-2006,113 min,"Crime, Drama, Thriller",4.4,460,Anubhav Sinha,Sanjay Dutt,Ameesha Patel,Jaya Prada
13839,Zero,-2004,121 min,"Comedy, Drama",2.6,93,T.L.V. Prasad,Laxmikant Berde,Bobby Darling,Amin Gazi
13842,Laali Ki Shaadi Mein Laaddoo Deewana,-2017,101 min,Documentary,7.4,238,Bruce Parry,Mark Ellam,Bruce Parry,Ingrid Lewis
13843,Eetti,-1985,160 min,"Comedy, Drama, Romance",7.1,104,B.R. Chopra,Ashok Kumar,Rishi Kapoor,Rati Agnihotri
13847,Kyaa Kool Hain Hum 3,-1980,103 min,"Crime, Thriller",5.2,20,Sushil Vyas,Indira Bansal,Master Bhagwan,Abhi Bhattacharya
13848,Bhale Manchi Roju,-1954,133 min,"Musical, Romance",6.9,257,Chetan Anand,Dev Anand,Kalpana Kartik,Sheila Ramani
13849,Soukhyam,-1973,118 min,Romance,6.3,30,Mohammed Hussain,Ashok Kumar,Nirupa Roy,Bhisham Kohli
13852,Mama Manchu Alludu Kanchu,-2006,116 min,"Comedy, Drama, Thriller",7.3,"9,418",Milan Luthria,John Abraham,Nana Patekar,Sonali Kulkarni
13854,Pulimurugan,-1977,123 min,"Adventure, Comedy, Drama",6.4,37,Irshad,Amol Palekar,Zaheera,Reena Roy
13855,Dictator,-2016,136 min,"Drama, Mystery, Thriller",7.3,"12,118",Ribhu Dasgupta,Amitabh Bachchan,Nawazuddin Siddiqui,Vidya Balan
13856,Har Har Byomkesh,-2009,115 min,"Action, Comedy",4,68,Ajay Chandhok,Sohail Khan,Amrita Arora,Yash Tonk
13859,Aaradhu Sinam,-1968,160 min,Comedy,6.8,53,S.S. Balan,S.S. Vasan,Prithviraj Kapoor,Agha
13863,Monchora,-1973,126 min,"Action, Crime, Drama",5.8,9,Dada Mirasi,Vinod Mehra,Sulochana Latkar,Jeevan
13864,Arshinagar,-1965,121 min,"Musical, Romance",6.9,182,Amarjeet,Dev Anand,Nanda,Simi Garewal
13868,Saala Khadoos,-2010,140 min,"Crime, Drama, Thriller",4.1,"1,457",Leena Yadav,Amitabh Bachchan,Madhavan,Shraddha Kapoor
13869,Natsamrat,-1965,125 min,"Action, Adventure, Drama",6.3,10,Radhakant,Randhawa,Azaad Irani,Parveen Choudhary
13871,Sairat,-1938,158 min,Adventure,6.4,10,Sarvottam Badami,Sabita Devi,Motilal,Bibbo
13872,Channo Kamli Yaar Di,-2016,120 min,Drama,7.5,27,Shakirul Alam,Gaurav Chowdhary,Shakirul Alam,Ravi Shankar Chowdhary
13882,Tere Bin Laden: Dead Or Alive,-2010,135 min,"Comedy, Crime",2.6,"11,981",Farah Khan,Akshay Kumar,Katrina Kaif,Akshaye Khanna
13884,Action Hero Biju,-1965,127 min,"Action, Crime, Drama",6.3,17,Mohammed Hussain,Feroz Khan,Shashikala,Shyam Kumar
13885,Monsoon Mangoes,-1994,160 min,"Comedy, Thriller",5.2,133,Partho Ghosh,Mithun Chakraborty,Chunky Panday,Somy Ali
13889,Poshter Girl,-1982,151 min,"Action, Thriller",6.4,73,Subodh Mukherji,Dharmendra,Shatrughan Sinha,Zeenat Aman
13890,Puthiya Niyamam,-2006,111 min,"Action, Crime, Thriller",2.6,300,Harry Baweja,Sunny Deol,Ameesha Patel,Neha Dhupia
13891,Singam 3,-1966,159 min,"Comedy, Drama, Romance",7.9,746,Basu Bhattacharya,Raj Kapoor,Waheeda Rehman,Dulari
13892,Vettah,-1966,172 min,"Comedy, Musical, Mystery",7.7,"1,135",Vijay Anand,Shammi Kapoor,Asha Parekh,Raj Mehra
13894,Hate Story IV,-2003,143 min,Drama,5.9,525,Khalid Mohamed,Shabana Azmi,Urmila Matondkar,Arjun Rampal
13897,Saarathi,-1994,169 min,"Action, Drama",6.3,89,N. Chandra,Deepak Malhotra,Vijayshanti,Charan Raj
13900,Aadupuliyattam,-1985,116 min,Thriller,6.3,27,Shyam Ramsay,Tulsi Ramsay,Shatrughan Sinha,Parveen Babi
13902,Darvinte Parinamam,-2011,125 min,"Action, Crime, Drama",2.5,351,Hema Malini,Dharmendra,Vinod Khanna,Rishi Kapoor
13903,Hello Namasthe,-2005,152 min,"Action, Crime, Drama",5.5,"3,182",Anubhav Sinha,Sanjay Dutt,Sunil Shetty,Abhishek Bachchan
13905,Bangalore Naatkal,-2019,153 min,Drama,5.4,43,Sohail Tatari,Dakshita Patel,Madhu Anand Chandhock,Divya Dutta
13907,Rajini Murugan,-2017,108 min,"Romance, Thriller",1.8,262,Raajeev Walia,Arbaaz Khan,Sunny Leone,Bhani Singh
13908,Gethu,-2000,143 min,"Musical, Romance",3,560,A. Muthu,Abhishek Bachchan,Kirti Reddy,Sanjay Suri
13910,Kali,-2009,155 min,"Crime, Drama, Thriller",6,210,Sudhir Mishra,Neil Nitin Mukesh,Sikandar Agarwal,Aditya Bhattacharya
13913,Kathakali,-2001,148 min,Drama,4.9,311,Mahesh Manjrekar,Ajay Devgn,Sonali Bendre,Namrata Shirodkar
13914,King Liar,-2015,107 min,Comedy,4,9,Chittaranjan Tripathy,Rahul Bagga,Geetika Tyagi,Reema Vohra
13919,Mudhugauv,-2016,106 min,"Action, Drama, Romance",2.6,840,Shawn Arranha,Himesh Reshammiya,Farah Karimaee,Naseeruddin Shah
13920,Tharai Thappattai,-2010,95 min,"Comedy, Drama",7.2,"10,234",Abhishek Sharma,Ali Zafar,Pradhuman Singh,Piyush Mishra
13921,Soggade Chinni Nayana,-2016,104 min,Comedy,4.3,860,Abhishek Sharma,Deepak Chandra,Manish Paul,Pradhuman Singh
13922,Express Raja,-1989,127 min,Family,5.1,13,P.P. Ghosh,Partho Ghosh,Shekhar Suman,Moon Moon Sen
13924,Moh Maya Money,-1963,149 min,"Romance, Musical, Comedy",7.4,394,Vijay Anand,Dev Anand,Nutan,Rajendranath Malhotra
13926,Chakravyuha,-2010,122 min,Romance,2.4,8,Ravinder Ravi,Gavie Chahal,Mannat Singh,Kanwaljit Singh
13928,Bastu Shaap,-2001,138 min,"Drama, Family, Musical",5.3,52,Sanjay Gadhvi,Imran Ahmed Khan,Sonali Khare,Neelu Kohli
13930,Chorabali,-2011,120 min,"Comedy, Drama, Romance",5.3,243,Deepa Sahi,Vinay Pathak,Riya Sen,Jagrat Desai
13931,James and Alice,-1971,175 min,"Drama, Romance",7.2,223,Vijay Anand,Dev Anand,Mumtaz,Mahesh Kaul
13932,One Night Stand,-1996,146 min,"Action, Comedy, Drama",6.2,483,Joy Augustine,Chandrachur Singh,Arshad Warsi,Priya Gill
13933,Crd,-2012,130 min,"Comedy, Drama, Romance",5.8,"4,120",Mandeep Kumar,Riteish Deshmukh,Genelia D'Souza,Om Puri
13934,Master Piece,-1978,103 min,Musical,5.9,7,Subhash Sharma,Mithun Chakraborty,Abha Dhulia,Vijayendra Ghatge
13935,Valliyum Thetti Pulliyum Thetti,-2009,132 min,"Drama, Romance",6.2,589,Satish Kaushik,Ruslaan Mumtaz,Sheena Shahabadi,Rajat Kapoor
13937,The Extraordinary Journey of the Fakir,-1984,120 min,Romance,6.1,22,Umesh Mehra,Mohnish Bahl,Ayesha Shroff,Navin Nischol
13938,Iru Mugan,-2018,125 min,"Action, Comedy",3.1,125,Vinod Tiwari,Rajniesh Duggall,Nazia Hussain,Krishna Abhishek
13939,Ki Kore Toke Bolbo,-2014,73 min,Drama,7,10,Sandeep Kumar Chandola,Pushpraj Gunjan,Madhulika Jatolia,Ridhi Jugran
13940,Anuraga Karikkin Vellam,-2020,68 min,"Adventure, Fantasy, Romance",5.7,23,Anurag Jha,Anurag Jha,Hemavaishnave,Khushboo Moharkar
13942,Jacobinte Swargarajyam,-1982,195 min,Romance,6.7,48,A.C. Trilogchander,Kumar Gaurav,Poonam Dhillon,Girish Karnad
13944,U Turn,-1982,155 min,Family,5,11,Raj Khosla,Nutan,Padmini Kolhapure,Raj Kiran
13945,Aranmanai 2,-1985,140 min,"Action, Crime, Drama",5.4,236,Vijay Reddy,Jackie Shroff,Poonam Dhillon,Raj Kiran
13946,Oozham,-2012,117 min,"Comedy, Drama, Romance",4.7,"3,873",Kunal Kohli,Shahid Kapoor,Priyanka Chopra Jonas,Prachi Desai
13949,Pretham,-1993,120 min,"Drama, Romance",5.3,36,Rehman Naushad,Govinda,Meenakshi Sheshadri,Alpana
13954,Saagasam,-2016,130 min,"Action, Crime, Thriller",6.8,71,Satish Kasetty,Meka Srikanth,Nikita Thukral,Ravi Varma
13955,Speedunnodu,-2018,104 min,Action,6.2,9,Kamal Nathani,Rajat Bedi,Gayatri,Raj Hussain
13958,Manam Kothi Paravai,-2015,157 min,"Action, Drama, Romance",4,"3,014",Amit Ravindernath Sharma,Arjun Kapoor,Sonakshi Sinha,Manoj Bajpayee
13959,Railway Children,-1988,173 min,"Action, Drama, Romance",7,"2,026",N. Chandra,Anil Kapoor,Madhuri Dixit,Anupam Kher
13962,Theri,-2012,121 min,"Action, Crime, Drama",3.9,"2,254",Priyadarshan,Anil Kapoor,Ajay Devgn,Mohanlal
13963,Adventures of Omanakuttan,-2019,120 min,"Biography, Drama",5.2,"3,005",Abhijit Panse,Nawazuddin Siddiqui,Amrita Rao,Radha Sagar
13964,Ithu Thaanda Police,-1999,163 min,"Action, Crime, Drama",5.9,583,Govind Nihalani,Ajay Devgn,Tabu,Amrish Puri
13968,School Bus,-2002,162 min,"Action, Drama",5.7,"1,633",A. Majid,Joseph Vijay,Priyanka Chopra Jonas,Nassar
13969,Miruthan,-1990,151 min,"Action, Crime, Drama",5.6,368,Raj N. Sippy,Jeetendra,Sanjay Dutt,Jaya Prada
13971,Judwaa 2,-1983,141 min,"Action, Drama",6.1,100,A. Jagannathan,Poornima Jayaram,Aachi Manorama,Poornima
13974,Raju Gari Gadhi,-2011,125 min,Comedy,4.7,"5,433",Anees Bazmee,Akshay Kumar,Sonam Kapoor,Bobby Deol
13975,Brahmotsavam,-2009,120 min,"Crime, Drama",7.9,698,Irfan Kamal,Master Shams,Master Salman,Master Jaffer
